Num,Time,X_Accel,Y_Accel,Z_Accel,Sum_Vector,X_Tilt,Y_Tilt,Z_Tilt
1,9:47:57,-0.425,0.3,-1.025,1.149,64.8,107.5,0
2,9:47:58,-0.375,0.2,-0.9,0.995,68,101.5,25.8
3,9:47:59,-0.375,0.175,-0.85,0.945,68,100.1,31.8
4,9:48:00,-0.475,0.225,-0.875,1.021,61.6,103,29
5,9:48:01,-0.575,0.3,-1,1.192,54.9,107.5,0
6,9:48:02,-0.525,0.325,-1.05,1.218,58.3,109,0
7,9:48:03,-0.45,0.25,-1,1.125,63.3,104.5,0
8,9:48:04,-0.375,0.2,-0.925,1.018,68,101.5,22.3
9,9:48:05,-0.45,0.25,-0.875,1.015,63.3,104.5,29
10,9:48:06,-0.475,0.25,-0.925,1.069,61.6,104.5,22.3
11,9:48:07,-0.525,0.25,-0.925,1.093,58.3,104.5,22.3
12,9:48:08,-0.5,0.25,-0.9,1.059,60,104.5,25.8
13,9:48:09,-0.475,0.225,-0.95,1.086,61.6,103,18.2
14,9:48:10,-0.425,0.275,-1,1.121,64.8,106,0
15,9:48:11,0.1,-0.2,-1.375,1.393,95.7,78.5,0
16,9:48:12,-0.35,-0.5,-0.625,0.874,69.5,60,51.3
17,9:48:13,-0.625,-1.45,-0.8,1.77,51.3,0,36.9
18,9:48:14,0.75,-0.45,-1.7,1.912,138.6,63.3,0
19,9:48:15,0.325,0.925,-0.4,1.059,109,157.7,66.4
20,9:48:16,0.525,0.9,-0.35,1.099,121.7,154.2,69.5
21,9:48:17,0.4,0.75,-0.2,0.873,113.6,138.6,78.5
22,9:48:18,0.425,0.775,-0.25,0.919,115.2,140.8,75.5
23,9:48:19,0.375,0.85,-0.275,0.969,112,148.2,74
24,9:48:20,0.525,0.825,-0.275,1.016,121.7,145.6,74
25,9:48:21,0.475,0.8,-0.2,0.952,118.4,143.1,78.5
26,9:48:22,0.45,0.775,-0.175,0.913,116.7,140.8,79.9
27,9:48:23,0.475,0.85,-0.2,0.994,118.4,148.2,78.5
28,9:48:24,0.45,0.925,-0.25,1.059,116.7,157.7,75.5
29,9:48:25,0.45,0.925,-0.25,1.059,116.7,157.7,75.5
30,9:48:26,0.425,0.775,-0.175,0.901,115.2,140.8,79.9
31,9:48:27,0.375,0.725,-0.175,0.835,112,136.5,79.9
32,9:48:28,0.425,0.875,-0.225,0.998,115.2,151,77
33,9:48:29,0.5,1,-0.225,1.14,120,180,77
34,9:48:30,0.45,0.95,-0.2,1.07,116.7,161.8,78.5
35,9:48:31,0.225,1.35,0.075,1.371,103,180,94.3
36,9:48:32,0.175,0.95,-0.175,0.982,100.1,161.8,79.9
37,9:48:33,0.225,0.875,0.075,0.907,103,151,94.3
38,9:48:34,0.35,0.85,-0.5,1.046,110.5,148.2,60
39,9:48:35,0.325,0.9,-0.3,1.003,109,154.2,72.5
40,9:48:36,0.325,0.875,-0.175,0.95,109,151,79.9
41,9:48:37,0.25,0.925,-0.4,1.038,104.5,157.7,66.4
42,9:48:38,0.175,0.775,-0.575,0.981,100.1,140.8,54.9
43,9:48:39,-0.025,0.6,-0.8,1,88.6,126.9,36.9
44,9:48:40,0.025,0.65,-0.875,1.09,91.4,130.5,29
45,9:48:41,0.025,0.675,-0.9,1.125,91.4,132.5,25.8
46,9:48:42,-0.025,0.375,-0.975,1.045,88.6,112,12.8
47,9:48:43,0.075,0.35,-0.925,0.992,94.3,110.5,22.3
48,9:48:44,0.075,-0.125,0.95,0.961,94.3,82.8,161.8
49,9:48:45,0.05,-0.6,0.95,1.125,92.9,53.1,161.8
50,9:48:46,-0.15,-0.55,0.925,1.087,81.4,56.6,157.7
51,9:48:47,0.05,-0.3,0.9,0.95,92.9,72.5,154.2
52,9:48:48,0.075,0.325,0.85,0.913,94.3,109,148.2
53,9:48:49,-0.25,0.075,0.85,0.889,75.5,94.3,148.2
54,9:48:50,0,0.725,0.675,0.991,90,136.5,132.5
55,9:48:51,-0.075,0.8,0.225,0.834,85.7,143.1,103
56,9:48:52,-0.125,1.05,0.6,1.216,82.8,180,126.9
57,9:48:53,-0.375,0.55,0.3,0.73,68,123.4,107.5
58,9:48:54,-0.15,0.95,0.475,1.073,81.4,161.8,118.4
59,9:48:55,-0.375,0.6,0.275,0.759,68,126.9,106
60,9:48:56,-0.2,0.7,-0.175,0.749,78.5,134.4,79.9
61,9:48:57,-0.125,0.825,0.2,0.858,82.8,145.6,101.5
62,9:48:58,-0.4,1.075,0.425,1.223,66.4,180,115.2
63,9:48:59,-0.375,1.325,0.4,1.434,68,180,113.6
64,9:49:00,-0.75,0.075,0.35,0.831,41.4,94.3,110.5
65,9:49:01,-0.025,-0.025,0.525,0.526,88.6,88.6,121.7
66,9:49:02,0.75,0.075,1.1,1.333,138.6,94.3,180
67,9:49:03,-0.175,-0.55,0.75,0.946,79.9,56.6,138.6
68,9:49:04,-0.5,-0.875,0.65,1.199,60,29,130.5
69,9:49:05,-0.35,-0.275,0.7,0.83,69.5,74,134.4
70,9:49:06,0.125,-0.65,0.575,0.877,97.2,49.5,125.1
71,9:49:07,0.075,-0.725,0.675,0.993,94.3,43.5,132.5
72,9:49:08,-0.45,-0.25,0.675,0.849,63.3,75.5,132.5
73,9:49:09,-0.35,-0.225,1.375,1.437,69.5,77,180
74,9:49:10,-0.2,-0.75,1.375,1.579,78.5,41.4,180
75,9:49:11,-0.2,-0.5,1.125,1.247,78.5,60,180
76,9:49:12,0.775,-0.625,0.7,1.217,140.8,51.3,134.4
77,9:49:13,0.875,0.1,0.85,1.224,151,95.7,148.2
78,9:49:14,0.525,-0.475,0.925,1.165,121.7,61.6,157.7
79,9:49:15,-0.325,0.675,0.425,0.861,71,132.5,115.2
80,9:49:16,0.025,-0.4,0.825,0.917,91.4,66.4,145.6
81,9:49:17,0.1,-0.125,0.875,0.89,95.7,82.8,151
82,9:49:18,0.075,-0.05,0.875,0.88,94.3,87.1,151
83,9:49:19,0.075,-0.025,1,1.003,94.3,88.6,180
84,9:49:20,0.05,-0.125,1.125,1.133,92.9,82.8,180
85,9:49:21,0.075,-0.2,1.05,1.072,94.3,78.5,180
86,9:49:22,0.1,-0.15,0.925,0.942,95.7,81.4,157.7
87,9:49:23,0.075,-0.15,0.875,0.891,94.3,81.4,151
88,9:49:24,0.075,-0.025,0.925,0.928,94.3,88.6,157.7
89,9:49:25,0.075,-0.025,0.975,0.978,94.3,88.6,167.2
90,9:49:26,0.075,-0.075,1.05,1.055,94.3,85.7,180
91,9:49:27,0.075,-0.125,1.025,1.035,94.3,82.8,180
92,9:49:28,0.1,-0.15,0.975,0.992,95.7,81.4,167.2
93,9:49:29,0.1,-0.175,0.925,0.947,95.7,79.9,157.7
94,9:49:30,0.075,-0.15,0.95,0.965,94.3,81.4,161.8
95,9:49:31,0.075,-0.125,1.025,1.035,94.3,82.8,180
96,9:49:32,0.075,-0.075,0.975,0.981,94.3,85.7,167.2
97,9:49:33,0.075,-0.075,0.925,0.931,94.3,85.7,157.7
98,9:49:34,0.075,-0.075,0.975,0.981,94.3,85.7,167.2
99,9:49:35,0.075,-0.15,1.025,1.039,94.3,81.4,180
