Num,Time,X_Accel,Y_Accel,Z_Accel,Sum_Vector,X_Tilt,Y_Tilt,Z_Tilt
1,9:12:30,0.125,-0.925,-1,1.368,97.2,22.3,0
2,9:12:31,-0.225,0.35,-0.875,0.969,77,110.5,29
3,9:12:32,0.2,-0.225,-1.175,1.213,101.5,77,0
4,9:12:33,-0.575,0.025,-0.875,1.047,54.9,91.4,29
5,9:12:34,0.075,-0.55,-0.75,0.933,94.3,56.6,41.4
6,9:12:35,-0.425,-0.225,0.35,0.595,64.8,77,110.5
7,9:12:36,0.125,-0.1,0.95,0.963,97.2,84.3,161.8
8,9:12:37,0.1,-0.025,0.875,0.881,95.7,88.6,151
9,9:12:38,0.2,-0.125,0.85,0.882,101.5,82.8,148.2
10,9:12:39,0.15,-0.225,0.175,0.322,98.6,77,100.1
11,9:12:40,-0.2,-1.025,-0.15,1.055,78.5,0,81.4
12,9:12:41,-0.775,-1.65,-0.275,1.844,39.2,0,74
13,9:12:42,-0.475,-1.55,-0.125,1.626,61.6,0,82.8
14,9:12:43,-0.075,-0.7,0.55,0.893,85.7,45.6,123.4
15,9:12:44,0.025,-0.375,1.125,1.186,91.4,68,180
16,9:12:45,0.225,-0.625,0.6,0.895,103,51.3,126.9
17,9:12:46,0.5,-0.525,1.075,1.297,120,58.3,180
18,9:12:47,-0.075,-0.675,0.8,1.049,85.7,47.5,143.1
19,9:12:48,0.625,-1.025,-0.125,1.207,128.7,0,82.8
20,9:12:49,-0.025,0.3,0.95,0.997,88.6,107.5,161.8
21,9:12:50,-0.075,0.875,0.85,1.222,85.7,151,148.2
22,9:12:51,0.325,1.5,-0.2,1.548,109,180,78.5
23,9:12:52,0.5,0.875,-0.5,1.125,120,151,60
24,9:12:53,0.4,1.25,0.425,1.38,113.6,180,115.2
25,9:12:54,0.925,2.825,-0.125,2.975,157.7,180,82.8
26,9:12:55,0.45,1.075,0.025,1.166,116.7,180,91.4
27,9:12:56,0.525,0.775,0.2,0.957,121.7,140.8,101.5
28,9:12:57,0.275,1,0.25,1.067,106,180,104.5
29,9:12:58,0,0.65,0.875,1.09,90,130.5,151
30,9:12:59,0.375,-0.35,0.5,0.716,112,69.5,120
31,9:13:00,0.025,-0.425,1.025,1.11,91.4,64.8,180
32,9:13:01,0.075,-0.125,0.925,0.936,94.3,82.8,157.7
33,9:13:02,0.1,-0.075,0.95,0.958,95.7,85.7,161.8
34,9:13:03,0.1,-0.125,0.925,0.939,95.7,82.8,157.7
35,9:13:04,0.075,-0.1,0.925,0.933,94.3,84.3,157.7
36,9:13:05,0.075,-0.1,0.925,0.933,94.3,84.3,157.7
37,9:13:06,0.1,-0.125,0.925,0.939,95.7,82.8,157.7
38,9:13:07,0.1,-0.125,0.925,0.939,95.7,82.8,157.7
39,9:13:08,0.1,-0.075,0.925,0.933,95.7,85.7,157.7
40,9:13:09,0.1,-0.075,0.925,0.933,95.7,85.7,157.7
41,9:13:10,0.075,-0.125,0.925,0.936,94.3,82.8,157.7
42,9:13:11,0.075,-0.125,0.925,0.936,94.3,82.8,157.7
43,9:13:12,0.075,-0.1,0.95,0.958,94.3,84.3,161.8
44,9:13:13,0.075,-0.1,0.925,0.933,94.3,84.3,157.7
45,9:13:14,0.1,-0.075,0.925,0.933,95.7,85.7,157.7
46,9:13:15,0.1,-0.125,0.95,0.963,95.7,82.8,161.8
47,9:13:16,0.1,-0.075,0.925,0.933,95.7,85.7,157.7
48,9:13:17,0.1,-0.1,0.925,0.936,95.7,84.3,157.7
49,9:13:18,0.1,-0.125,0.925,0.939,95.7,82.8,157.7
50,9:13:19,0.075,-0.075,0.95,0.956,94.3,85.7,161.8
51,9:13:20,0.075,-0.1,0.95,0.958,94.3,84.3,161.8
52,9:13:21,0.075,-0.125,0.925,0.936,94.3,82.8,157.7
53,9:13:22,0.075,-0.1,0.925,0.933,94.3,84.3,157.7
54,9:13:23,0.1,-0.075,0.925,0.933,95.7,85.7,157.7
55,9:13:24,0.325,1.425,-1.025,1.785,109,180,0
56,9:13:25,0.2,0.65,-0.7,0.976,101.5,130.5,45.6
57,9:13:26,-0.175,0.4,-0.875,0.978,79.9,113.6,29
58,9:13:27,-0.3,0.6,-1.725,1.851,72.5,126.9,0
59,9:13:28,0,0.675,-0.85,1.085,90,132.5,31.8
60,9:13:29,0.1,0.025,-1.125,1.13,95.7,91.4,0
61,9:13:30,0.1,0.025,-1.1,1.105,95.7,91.4,0
62,9:13:31,0.1,0.025,-1.075,1.08,95.7,91.4,0
63,9:13:32,0.1,0.05,-1.15,1.155,95.7,92.9,0
64,9:13:33,0.1,0.05,-1.125,1.131,95.7,92.9,0
65,9:13:34,0.075,0.05,-1.125,1.129,94.3,92.9,0
66,9:13:35,0.1,0.05,-1.125,1.131,95.7,92.9,0
67,9:13:36,0.1,0.05,-1.125,1.131,95.7,92.9,0
68,9:13:37,0.1,0.05,-1.125,1.131,95.7,92.9,0
