Num,Time,X_Accel,Y_Accel,Z_Accel,Sum_Vector,X_Tilt,Y_Tilt,Z_Tilt
1,9:16:23,0.05,-0.05,0.95,0.953,92.9,87.1,161.8
2,9:16:24,0.125,-0.075,0.925,0.936,97.2,85.7,157.7
3,9:16:25,0.025,0.175,0.9,0.917,91.4,100.1,154.2
4,9:16:26,0.35,-0.35,0.85,0.984,110.5,69.5,148.2
5,9:16:27,0.1,-0.2,0.85,0.879,95.7,78.5,148.2
6,9:16:28,-0.65,0.175,0.25,0.718,49.5,100.1,104.5
7,9:16:29,-0.325,-0.225,-0.9,0.983,71,77,25.8
8,9:16:30,-0.25,-0.35,-0.95,1.043,75.5,69.5,18.2
9,9:16:31,-0.25,0.1,-1.175,1.205,75.5,95.7,0
10,9:16:32,-0.65,-1.125,-0.5,1.392,49.5,0,60
11,9:16:33,-0.15,-0.825,-0.875,1.212,81.4,34.4,29
12,9:16:34,-0.325,-0.95,-1.65,1.931,71,18.2,0
13,9:16:35,-0.325,-1.675,-0.3,1.732,71,0,72.5
14,9:16:36,-0.2,-0.575,-0.725,0.947,78.5,54.9,43.5
15,9:16:37,0.15,-0.35,-0.425,0.571,98.6,69.5,64.8
16,9:16:38,-0.15,-0.2,-0.325,0.41,81.4,78.5,71
17,9:16:39,0.05,-0.6,-0.7,0.923,92.9,53.1,45.6
18,9:16:40,-0.025,-0.925,-0.95,1.326,88.6,22.3,18.2
19,9:16:41,-0.2,-0.7,-0.85,1.119,78.5,45.6,31.8
20,9:16:42,-0.125,-0.75,-0.775,1.086,82.8,41.4,39.2
21,9:16:43,-0.3,-0.65,-0.875,1.131,72.5,49.5,29
22,9:16:44,0.225,-0.975,-0.275,1.038,103,12.8,74
23,9:16:45,0.125,0.275,-1.3,1.335,97.2,106,0
24,9:16:46,-0.3,0.95,-1.3,1.638,72.5,161.8,0
25,9:16:47,0,1.05,-0.875,1.367,90,180,29
26,9:16:48,-0.325,0.125,-0.65,0.737,71,97.2,49.5
27,9:16:49,-0.025,0.85,-0.725,1.117,88.6,148.2,43.5
28,9:16:50,-0.35,1.15,-0.825,1.458,69.5,180,34.4
29,9:16:51,-0.35,0.7,-0.775,1.101,69.5,134.4,39.2
30,9:16:52,-0.25,0.875,-0.35,0.975,75.5,151,69.5
31,9:16:53,-0.3,0.85,-0.6,1.083,72.5,148.2,53.1
32,9:16:54,-0.55,0.75,-0.575,1.093,56.6,138.6,54.9
33,9:16:55,-0.3,0.725,-0.75,1.085,72.5,136.5,41.4
34,9:16:56,0.125,0.55,-1.15,1.281,97.2,123.4,0
35,9:16:57,-0.3,-0.075,-1.05,1.095,72.5,85.7,0
36,9:16:58,-0.275,-0.15,-1.05,1.096,74,81.4,0
37,9:16:59,-0.3,-0.125,-1.025,1.075,72.5,82.8,0
38,9:17:00,-0.325,-0.125,-1.025,1.083,71,82.8,0
39,9:17:01,-0.3,-0.15,-1.1,1.15,72.5,81.4,0
40,9:17:02,-0.325,-0.1,-1.1,1.151,71,84.3,0
41,9:17:03,-0.275,-0.1,-1.05,1.09,74,84.3,0
42,9:17:04,-0.3,-0.1,-1.025,1.073,72.5,84.3,0
43,9:17:05,-0.275,-0.15,-1.025,1.072,74,81.4,0
44,9:17:06,-0.375,-0.125,-1.125,1.192,68,82.8,0
45,9:17:07,-0.325,-0.125,-1.125,1.178,71,82.8,0
46,9:17:08,-0.3,-0.125,-1.075,1.123,72.5,82.8,0
47,9:17:09,-0.3,-0.1,-1.05,1.097,72.5,84.3,0
48,9:17:10,-0.325,-0.1,-1.075,1.127,71,84.3,0
49,9:17:11,-0.3,-0.125,-1.075,1.123,72.5,82.8,0
50,9:17:12,-0.325,-0.125,-1.05,1.106,71,82.8,0
51,9:17:13,-0.35,-0.125,-1.025,1.09,69.5,82.8,0
52,9:17:14,-0.35,-0.125,-1.025,1.09,69.5,82.8,0
53,9:17:15,-0.3,-0.125,-1.075,1.123,72.5,82.8,0
54,9:17:16,-0.3,-0.15,-1.1,1.15,72.5,81.4,0
55,9:17:17,-0.3,-0.15,-1.1,1.15,72.5,81.4,0
56,9:17:18,-0.4,-0.225,-1.3,1.379,66.4,77,0
57,9:17:19,-0.225,0.475,0.5,0.725,77,118.4,120
58,9:17:20,0.125,-0.125,1.025,1.04,97.2,82.8,180
59,9:17:21,0.15,-0.275,0.925,0.977,98.6,74,157.7
60,9:17:22,0.125,-0.25,0.925,0.966,97.2,75.5,157.7
61,9:17:23,0.15,-0.2,0.925,0.958,98.6,78.5,157.7
62,9:17:24,0.15,-0.225,0.95,0.988,98.6,77,161.8
63,9:17:25,0.15,-0.175,0.925,0.953,98.6,79.9,157.7
64,9:17:26,0.1,-0.2,0.875,0.903,95.7,78.5,151
