Num,Time,X_Accel,Y_Accel,Z_Accel,Sum_Vector,X_Tilt,Y_Tilt,Z_Tilt
1,16:03:33,-0.05,-0.125,0.9,0.91,87.1,82.8,154.2
2,16:03:34,-0.075,-0.125,0.975,0.986,85.7,82.8,167.2
3,16:03:35,-0.025,-0.175,1,1.016,88.6,79.9,180
4,16:03:36,-0.025,-0.125,0.9,0.909,88.6,82.8,154.2
5,16:03:37,-0.05,-0.125,0.9,0.91,87.1,82.8,154.2
6,16:03:38,-0.125,-0.15,1,1.019,82.8,81.4,180
7,16:03:39,-0.075,-0.15,0.975,0.989,85.7,81.4,167.2
8,16:03:40,-0.05,-0.15,0.975,0.988,87.1,81.4,167.2
9,16:03:41,0,-0.075,0.925,0.928,90,85.7,157.7
10,16:03:42,-0.025,-0.125,0.925,0.934,88.6,82.8,157.7
11,16:03:43,-0.075,-0.175,1,1.018,85.7,79.9,180
12,16:03:44,-0.05,-0.1,0.925,0.932,87.1,84.3,157.7
13,16:03:45,-0.05,-0.075,0.9,0.905,87.1,85.7,154.2
14,16:03:46,-0.1,-0.125,0.925,0.939,84.3,82.8,157.7
15,16:03:47,-0.15,0.825,0.9,1.23,81.4,145.6,154.2
16,16:03:48,0.2,0.075,1,1.023,101.5,94.3,180
17,16:03:49,-0.225,0.075,0.65,0.692,77,94.3,130.5
18,16:03:50,0.025,0,-1.05,1.05,91.4,90,0
19,16:03:51,0.075,0,-1.15,1.152,94.3,90,0
20,16:03:52,0.075,0,-1.125,1.127,94.3,90,0
21,16:03:53,0.05,-0.075,-1.05,1.054,92.9,85.7,0
22,16:03:54,0.025,-0.075,-1.05,1.053,91.4,85.7,0
23,16:03:55,0,-0.025,-1.1,1.1,90,88.6,0
24,16:03:56,0.125,0.025,-1.175,1.182,97.2,91.4,0
25,16:03:57,0.1,0,-1.1,1.105,95.7,90,0
26,16:03:58,0.1,0.025,-1.075,1.08,95.7,91.4,0
27,16:03:59,0.05,0.025,-1.1,1.101,92.9,91.4,0
28,16:04:00,-0.025,-0.025,-1.125,1.126,88.6,88.6,0
29,16:04:01,0.05,0,-1.1,1.101,92.9,90,0
30,16:04:02,-0.025,0.3,0.9,0.949,88.6,107.5,154.2
31,16:04:03,0.025,-0.1,0.95,0.956,91.4,84.3,161.8
32,16:04:04,0.2,0.2,0.75,0.802,101.5,101.5,138.6
33,16:04:05,-0.1,-0.25,0.975,1.011,84.3,75.5,167.2
34,16:04:06,0,0.2,1,1.02,90,101.5,180
35,16:04:07,0.05,-0.075,0.925,0.929,92.9,85.7,157.7
36,16:04:08,0.025,0.375,0.925,0.998,91.4,112,157.7
37,16:04:09,0.275,-0.1,0.7,0.759,106,84.3,134.4
38,16:04:10,0.15,-0.05,1.7,1.707,98.6,87.1,180
39,16:04:11,-0.025,0.075,0.7,0.704,88.6,94.3,134.4
40,16:04:12,-0.025,0.125,1,1.008,88.6,97.2,180
41,16:04:13,-0.35,0.075,0.675,0.764,69.5,94.3,132.5
42,16:04:14,-0.325,-0.575,0.475,0.814,71,54.9,118.4
43,16:04:15,-0.25,-0.325,0.675,0.79,75.5,71,132.5
44,16:04:16,-0.225,-0.25,0.525,0.623,77,75.5,121.7
45,16:04:17,-0.2,-0.35,0.6,0.723,78.5,69.5,126.9
46,16:04:18,-0.5,-0.25,0.45,0.718,60,75.5,116.7
47,16:04:19,-0.5,-0.225,0.975,1.119,60,77,167.2
48,16:04:20,-0.475,-0.575,0.525,0.912,61.6,54.9,121.7
49,16:04:21,-0.475,-0.65,0.35,0.878,61.6,49.5,110.5
50,16:04:22,0.1,-0.075,0.875,0.884,95.7,85.7,151
51,16:04:23,0.175,0.025,1.1,1.114,100.1,91.4,180
52,16:04:24,0.1,0.025,1.025,1.03,95.7,91.4,180
53,16:04:25,0.225,0.125,0.675,0.722,103,97.2,132.5
54,16:04:26,0.05,-0.125,0.975,0.984,92.9,82.8,167.2
55,16:04:27,0.3,0.2,1.275,1.325,107.5,101.5,180
56,16:04:28,0.1,0.075,1.05,1.057,95.7,94.3,180
57,16:04:29,-0.725,0.025,-0.825,1.099,43.5,91.4,34.4
58,16:04:30,0.875,-0.1,0.875,1.241,151,84.3,151
59,16:04:31,0.4,-0.35,1.2,1.312,113.6,69.5,180
60,16:04:32,0,-0.275,0.825,0.87,90,74,145.6
61,16:04:33,-0.175,-0.1,0.55,0.586,79.9,84.3,123.4
62,16:04:34,-0.3,-0.325,-0.025,0.443,72.5,71,88.6
63,16:04:35,-0.15,0.025,1.375,1.383,81.4,91.4,180
64,16:04:36,0.575,0.1,1.075,1.223,125.1,95.7,180
65,16:04:37,0.3,0.4,0.65,0.82,107.5,113.6,130.5
66,16:04:38,0.225,0.325,0.75,0.848,103,109,138.6
67,16:04:39,0.225,-0.075,0.725,0.763,103,85.7,136.5
68,16:04:40,0.375,0.25,0.95,1.051,112,104.5,161.8
69,16:04:41,0.2,0.35,0.875,0.963,101.5,110.5,151
70,16:04:42,-0.1,-0.225,0.825,0.861,84.3,77,145.6
71,16:04:43,-0.575,0.575,1.25,1.491,54.9,125.1,180
72,16:04:44,0.075,0.025,0.925,0.928,94.3,91.4,157.7
73,16:04:45,0.075,0.05,0.975,0.979,94.3,92.9,167.2
74,16:04:46,0.075,0.05,0.95,0.954,94.3,92.9,161.8
75,16:04:47,0.075,0.05,0.925,0.929,94.3,92.9,157.7
76,16:04:48,0.1,0.05,0.925,0.932,95.7,92.9,157.7
77,16:04:49,0.1,0.025,0.9,0.906,95.7,91.4,154.2
78,16:04:50,0.075,0.025,0.975,0.978,94.3,91.4,167.2
79,16:04:51,0.075,0.025,0.975,0.978,94.3,91.4,167.2
80,16:04:52,0.1,0.05,0.9,0.907,95.7,92.9,154.2
81,16:04:53,0.1,0.025,0.875,0.881,95.7,91.4,151
82,16:04:54,0.075,0.025,0.95,0.953,94.3,91.4,161.8
83,16:04:55,0.075,0.05,1.025,1.029,94.3,92.9,180
84,16:04:56,0.075,0.025,0.975,0.978,94.3,91.4,167.2
85,16:04:57,0.175,-0.125,1.45,1.466,100.1,82.8,180
86,16:04:58,0.5,0.55,0.55,0.925,120,123.4,123.4
87,16:04:59,0.825,0.6,0.175,1.035,145.6,126.9,100.1
88,16:05:00,0.5,0.65,0.025,0.82,120,130.5,91.4
89,16:05:01,1.375,0.575,0.525,1.58,180,125.1,121.7
90,16:05:02,0.525,0.55,-0.675,1.017,121.7,123.4,47.5
91,16:05:03,0.775,-0.6,-1.225,1.569,140.8,53.1,0
92,16:05:04,-0.075,-0.375,-1,1.071,85.7,68,0
93,16:05:05,-1.525,-1.7,-1.725,2.862,0,0,0
94,16:05:06,-0.325,-0.225,-0.975,1.052,71,77,12.8
95,16:05:07,-0.15,0.1,-1.225,1.238,81.4,95.7,0
96,16:05:08,-0.625,0.25,-1.55,1.69,51.3,104.5,0
97,16:05:09,-0.475,-1.225,-0.575,1.434,61.6,0,54.9
98,16:05:10,-0.675,-0.975,0.025,1.186,47.5,12.8,91.4
99,16:05:11,-2.15,-0.625,-0.1,2.241,0,51.3,84.3
100,16:05:12,-0.15,-1.075,-0.1,1.09,81.4,0,84.3
101,16:05:13,-0.175,-1.05,-0.125,1.072,79.9,0,82.8
102,16:05:14,-0.175,-1.05,-0.175,1.079,79.9,0,79.9
103,16:05:15,-0.15,-1.05,-0.125,1.068,81.4,0,82.8
104,16:05:16,-0.15,-1.05,-0.075,1.063,81.4,0,85.7
105,16:05:17,-0.175,-1.025,-0.025,1.04,79.9,0,88.6
106,16:05:18,-0.15,-1.05,-0.025,1.061,81.4,0,88.6
107,16:05:19,-0.175,-1.15,0,1.163,79.9,0,90
108,16:05:20,-0.2,-1.125,-0.05,1.144,78.5,0,87.1
109,16:05:21,-0.15,-1,-0.05,1.012,81.4,0,87.1
110,16:05:22,-0.175,-1.025,-0.075,1.043,79.9,0,85.7
111,16:05:23,-0.175,-1.25,-0.125,1.268,79.9,0,82.8
112,16:05:24,-0.175,-1.025,-0.025,1.04,79.9,0,88.6
113,16:05:25,-0.175,-0.975,0,0.991,79.9,12.8,90
114,16:05:26,-0.15,-1.05,-0.025,1.061,81.4,0,88.6
115,16:05:27,-0.2,-1.075,-0.025,1.094,78.5,0,88.6
116,16:05:28,-0.3,-0.875,-0.625,1.116,72.5,29,51.3
117,16:05:29,-0.225,-1.025,-0.075,1.052,77,0,85.7
118,16:05:30,-0.275,-0.875,-0.6,1.096,74,29,53.1
119,16:05:31,-0.3,-0.95,-0.3,1.04,72.5,18.2,72.5
120,16:05:32,-0.3,-1.1,-0.25,1.167,72.5,0,75.5
121,16:05:33,-0.3,-1.1,0,1.14,72.5,0,90
122,16:05:34,-0.2,-1.05,-0.075,1.072,78.5,0,85.7
123,16:05:35,-0.15,-0.95,-0.1,0.967,81.4,18.2,84.3
124,16:05:36,-0.15,-0.975,0.025,0.987,81.4,12.8,91.4
125,16:05:37,-0.225,-1.075,-0.025,1.099,77,0,88.6
126,16:05:38,-0.2,-1.15,-0.025,1.168,78.5,0,88.6
127,16:05:39,-0.125,-1.075,0.05,1.083,82.8,0,92.9
128,16:05:40,-0.075,-0.975,0.025,0.978,85.7,12.8,91.4
129,16:05:41,-0.1,-0.975,0,0.98,84.3,12.8,90
130,16:05:42,-0.125,-1.025,0.025,1.033,82.8,0,91.4
131,16:05:43,-0.125,-1.05,0.05,1.059,82.8,0,92.9
132,16:05:44,-0.15,-1.075,0.05,1.087,81.4,0,92.9
133,16:05:45,-0.125,-1.075,0.025,1.083,82.8,0,91.4
134,16:05:46,-0.15,-1,-0.05,1.012,81.4,0,87.1
135,16:05:47,-0.15,-0.975,-0.05,0.988,81.4,12.8,87.1
136,16:05:48,-0.175,-1.05,0,1.064,79.9,0,90
137,16:05:49,-0.15,-1.1,-0.025,1.11,81.4,0,88.6
138,16:05:50,-0.175,-1.1,0.05,1.115,79.9,0,92.9
139,16:05:51,-0.15,-1.05,0,1.061,81.4,0,90
140,16:05:52,-0.175,-0.975,-0.1,0.996,79.9,12.8,84.3
141,16:05:53,-0.225,-1,-0.075,1.028,77,0,85.7
142,16:05:54,-0.2,-1.075,-0.025,1.094,78.5,0,88.6
143,16:05:55,-0.2,-1.05,-0.075,1.072,78.5,0,85.7
144,16:05:56,-0.225,-1.075,-0.05,1.099,77,0,87.1
