Num,Time,X_Accel,Y_Accel,Z_Accel,Sum_Vector,X_Tilt,Y_Tilt,Z_Tilt
1,9:15:43,0.05,-0.1,1.05,1.056,92.9,84.3,180
2,9:15:44,0.225,-0.5,1.45,1.55,103,60,180
3,9:15:45,0.325,-0.275,0.95,1.041,109,74,161.8
4,9:15:46,-0.425,1.15,-0.35,1.275,64.8,180,69.5
5,9:15:47,0.875,-0.175,2.125,2.305,151,79.9,180
6,9:15:48,0.2,-0.025,1,1.02,101.5,88.6,180
7,9:15:49,-0.025,0.125,0.775,0.785,88.6,97.2,140.8
8,9:15:50,0.05,0.075,0.925,0.929,92.9,94.3,157.7
9,9:15:51,0.05,0.075,0.975,0.979,92.9,94.3,167.2
10,9:15:52,0.075,0.05,1.025,1.029,94.3,92.9,180
11,9:15:53,0.1,0.05,1.025,1.031,95.7,92.9,180
12,9:15:54,0.125,0.075,0.975,0.986,97.2,94.3,167.2
13,9:15:55,0.1,0.075,1,1.008,95.7,94.3,180
14,9:15:56,0.1,0.05,1.025,1.031,95.7,92.9,180
15,9:15:57,0.075,0.05,1.025,1.029,94.3,92.9,180
16,9:15:58,0.075,0.075,0.95,0.956,94.3,94.3,161.8
17,9:15:59,0.05,0.075,0.925,0.929,92.9,94.3,157.7
18,9:16:00,0.05,0.05,0.975,0.978,92.9,92.9,167.2
19,9:16:01,0.075,0.05,1.075,1.079,94.3,92.9,180
20,9:16:02,0.125,0.05,1.025,1.034,97.2,92.9,180
21,9:16:03,0.15,0.075,0.975,0.989,98.6,94.3,167.2
22,9:16:04,0.125,0.075,0.975,0.986,97.2,94.3,167.2
23,9:16:05,0.075,0.05,0.975,0.979,94.3,92.9,167.2
24,9:16:06,0.025,0.05,0.975,0.977,91.4,92.9,167.2
25,9:16:07,0.025,0.05,0.95,0.952,91.4,92.9,161.8
26,9:16:08,0.05,0.075,1,1.004,92.9,94.3,180
27,9:16:09,0.1,0.05,1.05,1.056,95.7,92.9,180
28,9:16:10,0.125,0.075,1.025,1.035,97.2,94.3,180
29,9:16:11,0.125,0.075,0.975,0.986,97.2,94.3,167.2
30,9:16:12,0.075,0.05,0.975,0.979,94.3,92.9,167.2
31,9:16:13,0.05,0.05,0.975,0.978,92.9,92.9,167.2
32,9:16:14,0.025,0.05,0.975,0.977,91.4,92.9,167.2
33,9:16:15,0.05,0.075,0.975,0.979,92.9,94.3,167.2
34,9:16:16,0.075,0.075,1.025,1.03,94.3,94.3,180
35,9:16:17,0.125,0.025,1.05,1.058,97.2,91.4,180
36,9:16:18,0.15,0.025,1.025,1.036,98.6,91.4,180
37,9:16:19,0.125,0.025,0.95,0.959,97.2,91.4,161.8
38,9:16:20,0.075,0.025,0.925,0.928,94.3,91.4,157.7
39,9:16:21,0.05,0.025,0.975,0.977,92.9,91.4,167.2
40,9:16:22,0.025,-0.025,1.05,1.051,91.4,88.6,180
41,9:16:23,0.075,0,1.05,1.053,94.3,90,180
42,9:16:24,0.125,0.025,0.975,0.983,97.2,91.4,167.2
43,9:16:25,0.175,0.025,0.975,0.991,100.1,91.4,167.2
44,9:16:26,0,-0.9,0.825,1.221,90,25.8,145.6
45,9:16:27,-0.125,-0.725,-1.525,1.693,82.8,43.5,0
46,9:16:28,-0.425,0.575,0.275,0.766,64.8,125.1,106
47,9:16:29,-0.7,0.25,0.5,0.896,45.6,104.5,120
48,9:16:30,-0.975,0.425,0.2,1.082,12.8,115.2,101.5
49,9:16:31,-0.85,0.5,0.025,0.986,31.8,120,91.4
50,9:16:32,-0.85,0.375,0.525,1.067,31.8,112,121.7
51,9:16:33,-0.75,0.425,0.15,0.875,41.4,115.2,98.6
52,9:16:34,-0.625,0.575,0.125,0.858,51.3,125.1,97.2
53,9:16:35,-0.425,0.3,0.05,0.523,64.8,107.5,92.9
54,9:16:36,-0.675,0.45,0.625,1.024,47.5,116.7,128.7
55,9:16:37,-0.425,0.45,0.5,0.796,64.8,116.7,120
56,9:16:38,-0.425,0.575,0.3,0.775,64.8,125.1,107.5
57,9:16:39,-0.25,0.725,0.525,0.929,75.5,136.5,121.7
58,9:16:40,-0.125,0.325,0.3,0.46,82.8,109,107.5
59,9:16:41,-0.35,1.15,0.5,1.302,69.5,180,120
60,9:16:42,-0.15,1.025,0.2,1.055,81.4,180,101.5
61,9:16:43,-0.125,0.95,0.25,0.99,82.8,161.8,104.5
62,9:16:44,-0.225,0.875,0.125,0.912,77,151,97.2
63,9:16:45,0.075,0.7,0.425,0.822,94.3,134.4,115.2
64,9:16:46,0.4,1.15,0.575,1.347,113.6,180,125.1
65,9:16:47,0.075,1.125,-0.225,1.15,94.3,180,77
66,9:16:48,-0.65,1.2,-0.875,1.621,49.5,180,29
67,9:16:49,0.025,0.65,-0.725,0.974,91.4,130.5,43.5
68,9:16:50,0.025,1.1,-0.4,1.171,91.4,180,66.4
69,9:16:51,0.475,0.7,-0.65,1.067,118.4,134.4,49.5
70,9:16:52,0.35,0.425,-0.975,1.12,110.5,115.2,12.8
71,9:16:53,0.475,0.475,-0.65,0.935,118.4,118.4,49.5
72,9:16:54,0.45,0.825,-0.4,1.021,116.7,145.6,66.4
73,9:16:55,0.275,1.25,-0.9,1.565,106,180,25.8
74,9:16:56,-0.35,-0.775,-1.425,1.659,69.5,39.2,0
75,9:16:57,0,-0.025,-0.025,0.035,90,88.6,88.6
76,9:16:58,0,0.675,0.475,0.825,90,132.5,118.4
77,9:16:59,-0.3,-0.1,0.85,0.907,72.5,84.3,148.2
78,9:17:00,-0.55,-0.175,-0.925,1.09,56.6,79.9,22.3
79,9:17:01,-0.175,0.375,-0.925,1.013,79.9,112,22.3
80,9:17:02,-0.15,0.35,-1.075,1.14,81.4,110.5,0
81,9:17:03,-0.325,0.2,-1.075,1.141,71,101.5,0
82,9:17:04,-0.175,0.625,-0.775,1.011,79.9,128.7,39.2
83,9:17:05,-0.125,0.55,0.775,0.959,82.8,123.4,140.8
84,9:17:06,0.35,0.875,-0.425,1.034,110.5,151,64.8
85,9:17:07,0.525,0.15,-0.975,1.117,121.7,98.6,12.8
86,9:17:08,-0.325,-0.95,-0.9,1.348,71,18.2,25.8
87,9:17:09,0.05,0.35,-0.675,0.762,92.9,110.5,47.5
88,9:17:10,0.225,-0.125,-0.925,0.96,103,82.8,22.3
89,9:17:11,0.025,0.125,-0.95,0.959,91.4,97.2,18.2
90,9:17:12,0.375,1.1,-0.275,1.194,112,180,74
91,9:17:13,0.45,-0.425,-0.525,0.812,116.7,64.8,58.3
92,9:17:14,2.775,-1.525,0.025,3.167,180,0,91.4
93,9:17:15,-0.4,-1.025,-0.275,1.134,66.4,0,74
94,9:17:16,-0.075,-1.025,-0.3,1.071,85.7,0,72.5
95,9:17:17,-0.075,-1.025,-0.275,1.064,85.7,0,74
96,9:17:18,-0.075,-1.025,-0.25,1.058,85.7,0,75.5
97,9:17:19,-0.075,-1,-0.275,1.04,85.7,0,74
98,9:17:20,-0.1,-0.975,-0.225,1.006,84.3,12.8,77
99,9:17:21,-0.125,-1.025,-0.225,1.057,82.8,0,77
100,9:17:22,-0.125,-1.075,-0.2,1.101,82.8,0,78.5
101,9:17:23,-0.075,-1.025,-0.275,1.064,85.7,0,74
102,9:17:24,-0.075,-1.075,-0.25,1.106,85.7,0,75.5
103,9:17:25,-0.125,-1.025,-0.275,1.069,82.8,0,74
104,9:17:26,-0.075,-1.05,-0.25,1.082,85.7,0,75.5
105,9:17:27,-0.075,-0.975,-0.25,1.009,85.7,12.8,75.5
106,9:17:28,-0.125,-1.025,-0.2,1.052,82.8,0,78.5
107,9:17:29,-0.1,-1.05,-0.225,1.078,84.3,0,77
108,9:17:30,-0.125,-1.075,-0.275,1.117,82.8,0,74
109,9:17:31,-0.075,-1.075,-0.3,1.119,85.7,0,72.5
110,9:17:32,-0.05,-1,-0.25,1.032,87.1,0,75.5
111,9:17:33,-0.075,-1,-0.225,1.028,85.7,0,77
112,9:17:34,-0.1,-1.075,-0.225,1.103,84.3,0,77
113,9:17:35,-0.125,-1.1,-0.225,1.13,82.8,0,77
114,9:17:36,-0.075,-1.075,-0.275,1.112,85.7,0,74
115,9:17:37,-0.05,-1,-0.225,1.026,87.1,0,77
116,9:17:38,-0.075,-1.025,-0.225,1.052,85.7,0,77
117,9:17:39,-0.15,-1.075,-0.075,1.088,81.4,0,85.7
118,9:17:40,-0.1,-1.125,-0.025,1.13,84.3,0,88.6
119,9:17:41,-0.075,-1.025,-0.075,1.03,85.7,0,85.7
120,9:17:42,-0.075,-0.975,-0.025,0.978,85.7,12.8,88.6
121,9:17:43,-0.075,-1.025,-0.1,1.033,85.7,0,84.3
122,9:17:44,-0.15,-1.15,-0.1,1.164,81.4,0,84.3
123,9:17:45,-0.075,-1.1,-0.05,1.104,85.7,0,87.1
124,9:17:46,-0.075,-1,-0.05,1.004,85.7,0,87.1
125,9:17:47,-0.075,-0.975,-0.05,0.979,85.7,12.8,87.1
126,9:17:48,-0.1,-1.125,-0.05,1.131,84.3,0,87.1
127,9:17:49,-0.125,-1.125,-0.075,1.134,82.8,0,85.7
128,9:17:50,-0.075,-1.025,-0.025,1.028,85.7,0,88.6
129,9:17:51,-0.05,-0.975,-0.075,0.979,87.1,12.8,85.7
130,9:17:52,-0.075,-1.05,-0.1,1.057,85.7,0,84.3
131,9:17:53,-0.15,-1.075,-0.05,1.087,81.4,0,87.1
132,9:17:54,-0.125,-1.125,-0.075,1.134,82.8,0,85.7
133,9:17:55,-0.075,-1.075,-0.05,1.079,85.7,0,87.1
134,9:17:56,-0.075,-1.05,-0.075,1.055,85.7,0,85.7
135,9:17:57,-0.125,-1.075,-0.075,1.085,82.8,0,85.7
136,9:17:58,-0.1,-1.1,-0.05,1.106,84.3,0,87.1
137,9:17:59,-0.075,-1.025,-0.1,1.033,85.7,0,84.3
138,9:18:00,-0.075,-1.025,-0.1,1.033,85.7,0,84.3
139,9:18:01,-0.075,-1.025,-0.1,1.033,85.7,0,84.3
140,9:18:02,-0.1,-1.05,-0.075,1.057,84.3,0,85.7
141,9:18:03,-0.125,-1.05,-0.05,1.059,82.8,0,87.1
142,9:18:04,-0.075,-1.075,-0.05,1.079,85.7,0,87.1
143,9:18:05,-0.075,-1.025,-0.1,1.033,85.7,0,84.3
144,9:18:06,-0.075,-1.025,-0.1,1.033,85.7,0,84.3
145,9:18:07,-0.1,-1.05,-0.075,1.057,84.3,0,85.7
146,9:18:08,-0.075,-1.1,-0.05,1.104,85.7,0,87.1
147,9:18:09,-0.075,-1.075,-0.075,1.08,85.7,0,85.7
148,9:18:10,-0.075,-1.075,-0.1,1.082,85.7,0,84.3
149,9:18:11,-0.075,-1.025,-0.05,1.029,85.7,0,87.1
150,9:18:12,-0.125,-1.075,0.025,1.083,82.8,0,91.4
151,9:18:13,-0.1,-1.025,0,1.03,84.3,0,90
152,9:18:14,-0.075,-1.075,-0.025,1.078,85.7,0,88.6
153,9:18:15,-0.075,-1.025,-0.025,1.028,85.7,0,88.6
154,9:18:16,-0.075,-1.05,-0.1,1.057,85.7,0,84.3
155,9:18:17,-0.05,-1.175,-0.125,1.183,87.1,0,82.8
156,9:18:18,-0.075,-1.025,-0.1,1.033,85.7,0,84.3
157,9:18:19,-0.075,-1.05,-0.075,1.055,85.7,0,85.7
158,9:18:20,-0.125,-1.05,-0.025,1.058,82.8,0,88.6
159,9:18:21,-0.125,-1.075,-0.025,1.083,82.8,0,88.6
160,9:18:22,-0.075,-1.075,-0.05,1.079,85.7,0,87.1
161,9:18:23,-0.075,-1,-0.075,1.006,85.7,0,85.7
162,9:18:24,-0.125,-1.05,-0.125,1.065,82.8,0,82.8
163,9:18:25,-0.075,-1.075,-0.125,1.085,85.7,0,82.8
164,9:18:26,-0.075,-1.025,-0.025,1.028,85.7,0,88.6
165,9:18:27,-0.075,-1.025,-0.05,1.029,85.7,0,87.1
166,9:18:28,-0.075,-1.025,-0.075,1.03,85.7,0,85.7
167,9:18:29,-0.125,-1.05,-0.075,1.06,82.8,0,85.7
168,9:18:30,-0.2,-0.85,0.05,0.875,78.5,31.8,92.9
169,9:18:31,-0.075,-1.1,-0.125,1.11,85.7,0,82.8
170,9:18:32,-0.075,-1.025,-0.025,1.028,85.7,0,88.6
171,9:18:33,-0.1,-1.05,-0.075,1.057,84.3,0,85.7
172,9:18:34,-0.15,-1.025,-0.1,1.041,81.4,0,84.3
173,9:18:35,-0.075,-1.1,-0.025,1.103,85.7,0,88.6
174,9:18:36,-0.075,-1.075,-0.075,1.08,85.7,0,85.7
175,9:18:37,-0.1,-1.05,-0.1,1.059,84.3,0,84.3
176,9:18:38,-0.125,-1.075,-0.025,1.083,82.8,0,88.6
177,9:18:39,-0.075,-1.05,-0.025,1.053,85.7,0,88.6
178,9:18:40,-0.1,-0.975,-0.025,0.98,84.3,12.8,88.6
179,9:18:41,-0.1,-0.975,-0.025,0.98,84.3,12.8,88.6
180,9:18:42,-0.1,-1.125,-0.025,1.13,84.3,0,88.6
181,9:18:43,-0.15,-1.125,-0.075,1.137,81.4,0,85.7
182,9:18:44,-0.075,-1.05,0,1.053,85.7,0,90
183,9:18:45,-0.1,-0.975,-0.025,0.98,84.3,12.8,88.6
184,9:18:46,-0.075,-1,-0.05,1.004,85.7,0,87.1
185,9:18:47,-0.125,-1.125,-0.075,1.134,82.8,0,85.7
