Num,Time,X_Accel,Y_Accel,Z_Accel,Sum_Vector,X_Tilt,Y_Tilt,Z_Tilt
1,11:12:40,-0.275,0.35,-1.275,1.35,74,110.5,0
2,11:12:41,0.1,-0.025,-0.625,0.633,95.7,88.6,51.3
3,11:12:42,-0.025,0.15,-0.95,0.962,88.6,98.6,18.2
4,11:12:43,0.35,0.9,-1.225,1.56,110.5,154.2,0
5,11:12:44,-0.075,-0.375,-0.775,0.864,85.7,68,39.2
6,11:12:45,-0.1,0.7,-0.85,1.106,84.3,134.4,31.8
7,11:12:46,-0.025,-0.275,1.05,1.086,88.6,74,180
8,11:12:47,0,-0.7,1.275,1.455,90,45.6,180
9,11:12:48,0.025,-0.725,0.725,1.026,91.4,43.5,136.5
10,11:12:49,0.25,-1.05,-0.25,1.108,104.5,0,75.5
11,11:12:50,-0.6,-0.5,0.45,0.901,53.1,60,116.7
12,11:12:51,-0.675,-0.575,0.6,1.071,47.5,54.9,126.9
13,11:12:52,-0.575,-0.675,0.575,1.057,54.9,47.5,125.1
14,11:12:53,-0.5,-0.725,0.575,1.052,60,43.5,125.1
15,11:12:54,-0.525,-0.75,0.575,1.081,58.3,41.4,125.1
16,11:12:55,-0.55,-0.75,0.55,1.081,56.6,41.4,123.4
17,11:12:56,-0.525,-0.75,0.575,1.081,58.3,41.4,125.1
18,11:12:57,-0.5,-0.725,0.6,1.066,60,43.5,126.9
19,11:12:58,-0.55,-0.725,0.6,1.09,56.6,43.5,126.9
20,11:12:59,-0.525,-0.675,0.6,1.045,58.3,47.5,126.9
21,11:13:00,-0.525,-0.725,0.575,1.064,58.3,43.5,125.1
22,11:13:01,-0.525,-0.75,0.6,1.095,58.3,41.4,126.9
23,11:13:02,-0.5,-0.75,0.6,1.083,60,41.4,126.9
24,11:13:03,-0.55,-0.725,0.575,1.076,56.6,43.5,125.1
25,11:13:04,-0.65,-0.6,0.625,1.083,49.5,53.1,128.7
26,11:13:05,-0.575,-0.625,0.65,1.069,54.9,51.3,130.5
27,11:13:06,-0.575,-0.575,0.675,1.057,54.9,54.9,132.5
28,11:13:07,-0.175,0.05,1.175,1.189,79.9,92.9,180
29,11:13:08,-0.45,0,0.95,1.051,63.3,90,161.8
30,11:13:09,-0.475,-0.075,0.975,1.087,61.6,85.7,167.2
31,11:13:10,-0.425,-0.075,0.95,1.043,64.8,85.7,161.8
32,11:13:11,-0.475,-0.075,0.925,1.043,61.6,85.7,157.7
33,11:13:12,-0.425,-0.1,0.975,1.068,64.8,84.3,167.2
34,11:13:13,-0.45,-0.075,0.975,1.076,63.3,85.7,167.2
35,11:13:14,-0.425,-0.075,0.975,1.066,64.8,85.7,167.2
36,11:13:15,-0.425,-0.1,0.925,1.023,64.8,84.3,157.7
37,11:13:16,-0.425,-0.075,0.95,1.043,64.8,85.7,161.8
38,11:13:17,-0.475,-0.05,0.975,1.086,61.6,87.1,167.2
39,11:13:18,-0.425,-0.05,0.95,1.042,64.8,87.1,161.8
40,11:13:19,-0.475,-0.05,0.925,1.041,61.6,87.1,157.7
41,11:13:20,-0.425,-0.35,0.925,1.076,64.8,69.5,157.7
42,11:13:21,0.15,-0.425,0.925,1.029,98.6,64.8,157.7
43,11:13:22,0.2,-0.525,0.825,0.998,101.5,58.3,145.6
44,11:13:23,0.2,-0.575,0.75,0.966,101.5,54.9,138.6
45,11:13:24,0.225,-0.575,0.8,1.011,103,54.9,143.1
46,11:13:25,0.275,-0.575,0.775,1.003,106,54.9,140.8
47,11:13:26,0.3,-0.55,0.8,1.016,107.5,56.6,143.1
48,11:13:27,0.275,-0.525,0.8,0.996,106,58.3,143.1
49,11:13:28,0.225,-0.575,0.8,1.011,103,54.9,143.1
50,11:13:29,0.275,-0.5,0.825,1.003,106,60,145.6
51,11:13:30,0.275,-0.525,0.8,0.996,106,58.3,143.1
52,11:13:31,0.275,-0.425,0.875,1.011,106,64.8,151
53,11:13:32,0.025,-0.25,1.2,1.226,91.4,75.5,180
54,11:13:33,0.15,-0.375,0.95,1.032,98.6,68,161.8
55,11:13:34,0.25,-0.325,0.925,1.012,104.5,71,157.7
56,11:13:35,0.2,-0.325,0.925,1.001,101.5,71,157.7
57,11:13:36,0.2,-0.325,0.975,1.047,101.5,71,167.2
58,11:13:37,0.2,-0.4,0.9,1.005,101.5,66.4,154.2
59,11:13:38,0.275,-0.35,0.9,1.004,106,69.5,154.2
60,11:13:39,0.275,-0.35,0.925,1.027,106,69.5,157.7
61,11:13:40,0.275,-0.375,0.925,1.035,106,68,157.7
62,11:13:41,0.3,-0.375,0.875,0.998,107.5,68,151
63,11:13:42,0.175,-0.4,0.925,1.023,100.1,66.4,157.7
64,11:13:43,0.3,-0.275,0.95,1.034,107.5,74,161.8
65,11:13:44,0.375,-0.7,0.75,1.092,112,45.6,138.6
66,11:13:45,0.325,-0.45,0.775,0.953,109,63.3,140.8
67,11:13:46,0.45,-0.675,0.525,0.966,116.7,47.5,121.7
68,11:13:47,0.45,-0.725,0.525,1.002,116.7,43.5,121.7
69,11:13:48,0.45,-0.75,0.525,1.02,116.7,41.4,121.7
70,11:13:49,0.45,-0.75,0.525,1.02,116.7,41.4,121.7
71,11:13:50,0.45,-0.7,0.5,0.971,116.7,45.6,120
72,11:13:51,0.45,-0.75,0.525,1.02,116.7,41.4,121.7
73,11:13:52,0.45,-0.75,0.525,1.02,116.7,41.4,121.7
74,11:13:53,0.45,-0.7,0.525,0.984,116.7,45.6,121.7
75,11:13:54,0.45,-0.75,0.525,1.02,116.7,41.4,121.7
76,11:13:55,0.45,-0.75,0.525,1.02,116.7,41.4,121.7
77,11:13:56,0.45,-0.725,0.525,1.002,116.7,43.5,121.7
78,11:13:57,0.475,-0.75,0.525,1.031,118.4,41.4,121.7
79,11:13:58,0.475,-0.675,0.525,0.978,118.4,47.5,121.7
80,11:13:59,0.45,-0.675,0.55,0.98,116.7,47.5,123.4
81,11:14:00,0.45,-0.725,0.525,1.002,116.7,43.5,121.7
82,11:14:01,0.3,-0.725,0.675,1.035,107.5,43.5,132.5
83,11:14:02,0.45,-0.5,0.7,0.971,116.7,60,134.4
84,11:14:03,0.325,-0.625,0.625,0.942,109,51.3,128.7
85,11:14:04,-0.1,-0.675,0.75,1.014,84.3,47.5,138.6
86,11:14:05,-0.1,-0.6,0.55,0.82,84.3,53.1,123.4
87,11:14:06,-0.1,-0.475,0.7,0.852,84.3,61.6,134.4
88,11:14:07,-0.175,-0.375,0.5,0.649,79.9,68,120
89,11:14:08,0.025,-1.125,0.25,1.153,91.4,0,104.5
90,11:14:09,0.05,-0.8,0.625,1.016,92.9,36.9,128.7
91,11:14:10,0.25,-0.75,0.45,0.91,104.5,41.4,116.7
92,11:14:11,0.025,-0.75,0.625,0.977,91.4,41.4,128.7
93,11:14:12,0.4,-0.9,0.475,1.093,113.6,25.8,118.4
94,11:14:13,0.1,-0.975,0.425,1.068,95.7,12.8,115.2
95,11:14:14,0.15,-0.75,0.85,1.143,98.6,41.4,148.2
96,11:14:15,0.15,-0.675,0.45,0.825,98.6,47.5,116.7
97,11:14:16,-0.2,-0.675,0.6,0.925,78.5,47.5,126.9
98,11:14:17,-0.05,0,0.25,0.255,87.1,90,104.5
99,11:14:18,0.875,-0.2,0.85,1.236,151,78.5,148.2
100,11:14:19,-0.15,-0.375,0.925,1.009,81.4,68,157.7
101,11:14:20,-0.65,-0.625,1.375,1.644,49.5,51.3,180
102,11:14:21,1.325,-0.125,-0.35,1.376,180,82.8,69.5
103,11:14:22,-0.725,-0.525,0.525,1.038,43.5,58.3,121.7
104,11:14:23,-0.875,-0.4,0.775,1.235,29,66.4,140.8
105,11:14:24,-0.75,-0.475,0.55,1.044,41.4,61.6,123.4
106,11:14:25,-0.675,-0.45,0.675,1.055,47.5,63.3,132.5
107,11:14:26,-0.6,-0.775,0.3,1.025,53.1,39.2,107.5
108,11:14:27,-0.375,-0.775,0.575,1.035,68,39.2,125.1
109,11:14:28,-0.325,-0.9,0.75,1.216,71,25.8,138.6
110,11:14:29,0.175,-0.325,0.825,0.904,100.1,71,145.6
111,11:14:30,-0.05,0.7,0.575,0.907,87.1,134.4,125.1
112,11:14:31,0.475,0.225,-0.875,1.021,118.4,103,29
113,11:14:32,0.725,0.225,-0.975,1.236,136.5,103,12.8
114,11:14:33,0.4,-0.075,-0.7,0.81,113.6,85.7,45.6
115,11:14:34,0.3,0.1,-0.9,0.954,107.5,95.7,25.8
116,11:14:35,0.5,0.325,-1.325,1.453,120,109,0
117,11:14:36,0.15,0.125,-1.025,1.043,98.6,97.2,0
118,11:14:37,-0.075,-0.775,-0.675,1.03,85.7,39.2,47.5
119,11:14:38,-0.775,-0.325,-1,1.306,39.2,71,0
120,11:14:39,-1.075,0.65,-0.85,1.517,0,130.5,31.8
121,11:14:40,-0.425,0.7,0.1,0.825,64.8,134.4,95.7
122,11:14:41,0.15,0.275,0.475,0.569,98.6,106,118.4
123,11:14:42,-0.925,0.275,0.075,0.968,22.3,106,94.3
124,11:14:43,0.325,0.1,-0.875,0.939,109,95.7,29
125,11:14:44,0.475,0.675,-0.35,0.897,118.4,132.5,69.5
126,11:14:45,0.325,0.675,-0.85,1.133,109,132.5,31.8
127,11:14:46,0.75,0.275,1.225,1.462,138.6,106,180
128,11:14:47,-0.275,-0.1,0.9,0.946,74,84.3,154.2
129,11:14:48,-0.025,0.925,0.275,0.965,88.6,157.7,106
130,11:14:49,-0.25,-0.525,-0.85,1.03,75.5,58.3,31.8
131,11:14:50,-0.175,0.175,-1.125,1.152,79.9,100.1,0
132,11:14:51,-0.05,0.275,-0.4,0.488,87.1,106,66.4
133,11:14:52,-0.225,-0.475,-0.775,0.936,77,61.6,39.2
134,11:14:53,-0.325,-1,0.275,1.087,71,0,106
135,11:14:54,-0.3,-0.825,0,0.878,72.5,34.4,90
136,11:14:55,-0.15,-1,0.2,1.031,81.4,0,101.5
137,11:14:56,-0.025,-1.125,-0.05,1.126,88.6,0,87.1
138,11:14:57,-0.15,-1.05,-0.075,1.063,81.4,0,85.7
139,11:14:58,-0.15,-1.025,-0.075,1.039,81.4,0,85.7
140,11:14:59,-0.15,-1.025,-0.025,1.036,81.4,0,88.6
141,11:15:00,-0.15,-1.025,-0.025,1.036,81.4,0,88.6
142,11:15:01,-0.15,-1.025,-0.025,1.036,81.4,0,88.6
143,11:15:02,-0.15,-1.025,-0.025,1.036,81.4,0,88.6
144,11:15:03,-0.15,-1.025,-0.075,1.039,81.4,0,85.7
145,11:15:04,-0.15,-1.05,-0.075,1.063,81.4,0,85.7
146,11:15:05,-0.15,-1,-0.025,1.011,81.4,0,88.6
147,11:15:06,-0.15,-1.025,-0.025,1.036,81.4,0,88.6
148,11:15:07,-0.15,-1.025,-0.025,1.036,81.4,0,88.6
149,11:15:08,-0.175,-1.075,-0.1,1.094,79.9,0,84.3
150,11:15:09,-0.175,-1.025,0.1,1.045,79.9,0,95.7
151,11:15:10,-0.2,-1.025,-0.05,1.046,78.5,0,87.1
152,11:15:11,-0.15,-1,-0.075,1.014,81.4,0,85.7
153,11:15:12,-0.2,-1.05,-0.075,1.072,78.5,0,85.7
154,11:15:13,-0.125,-1.025,-0.025,1.033,82.8,0,88.6
155,11:15:14,-0.15,-1.05,-0.125,1.068,81.4,0,82.8
156,11:15:15,-0.15,-1.05,0,1.061,81.4,0,90
157,11:15:16,-0.15,-1.025,0,1.036,81.4,0,90
158,11:15:17,-0.175,-1.1,0.025,1.114,79.9,0,91.4
159,11:15:18,-0.175,-0.975,-0.125,0.998,79.9,12.8,82.8
160,11:15:19,-0.2,-1.05,-0.125,1.076,78.5,0,82.8
161,11:15:20,-0.2,-1.025,0,1.044,78.5,0,90
